scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr6_1089,1,5000,1700,3399,323,6.0,10.0,-0.25,-0.0488,-0.0284
chr6_108,1,5000,2307,4613,429,9.0,10.0,-0.0526,-0.0085,-0.006
chr6_1093,1,5000,2240,4480,428,17.0,12.0,0.1724,0.0442,0.0276
chr6_1099,1,5000,2500,5000,601,26.0,12.0,0.3684,0.0933,0.0534
chr6_109,1,5000,1886,3772,435,6.0,10.0,-0.25,-0.0331,-0.0213
chr6_1102,1,5000,2211,4421,420,11.0,8.0,0.1579,0.0278,0.0176
chr6_1105,1,5000,1345,2689,308,8.0,5.0,0.2308,0.0448,0.0291
chr6_111,1,5000,2382,4763,434,7.0,9.0,-0.125,-0.019,-0.0109
chr6_1131,1,5000,2382,4763,444,20.0,11.0,0.2903,0.0581,0.0402
chr6_1135,1,5000,2355,4709,614,29.0,12.0,0.4146,0.085,0.0563
chr6_1137,1,5000,2280,4559,422,20.0,10.0,0.3333,0.0787,0.0513
chr6_1138,1,5000,2500,5000,574,27.0,22.0,0.102,0.0266,0.0169
chr6_113,1,5000,2357,4713,518,12.0,10.0,0.0909,0.0144,0.0086
chr6_1142,1,5000,1941,3881,317,13.0,2.0,0.7333,0.1803,0.1111
chr6_1148,1,5000,2350,4699,394,5.0,2.0,0.4286,0.05,0.0313
chr6_1151,1,5000,1866,3731,463,10.0,8.0,0.1111,0.0202,0.0127
chr6_1157,1,5000,1627,3254,315,8.0,10.0,-0.1111,-0.026,-0.0167
chr6_115,1,5000,2398,4795,623,20.0,7.0,0.4815,0.0807,0.0448
chr6_1168,1,5000,2133,4265,436,15.0,16.0,-0.0323,-0.0111,-0.0066
chr6_1174,1,5000,1714,3428,212,8.0,2.0,0.6,0.1176,0.0833
chr6_1175,1,5000,2355,4710,521,16.0,10.0,0.2308,0.0508,0.0317
chr6_1176,1,5000,2500,5000,483,13.0,4.0,0.5294,0.0643,0.0437
chr6_1178,1,5000,2500,5000,689,47.0,11.0,0.6207,0.2416,0.1353
chr6_1182,1,5000,586,1172,133,3.0,1.0,0.5,0.0488,0.0345
chr6_1192,1,5000,2383,4766,328,11.0,8.0,0.1579,0.037,0.0213
chr6_1193,1,5000,1727,3453,373,10.0,2.0,0.6667,0.0678,0.0497
chr6_1194,1,5000,2318,4635,493,14.0,12.0,0.0769,0.0161,0.0097
chr6_1195,1,5000,2245,4490,461,13.0,10.0,0.1304,0.0254,0.0165
chr6_1196,1,5000,2355,4709,527,17.0,7.0,0.4167,0.0633,0.042
chr6_1197,1,5000,2348,4695,403,9.0,8.0,0.0588,0.0083,0.0053
chr6_1198,1,5000,2309,4617,523,22.0,8.0,0.4667,0.094,0.0576
chr6_1199,1,5000,2332,4664,530,12.0,18.0,-0.2,-0.0355,-0.0229
chr6_119,1,5000,2061,4122,436,12.0,10.0,0.0909,0.0175,0.0116
chr6_1200,1,5000,2316,4632,514,15.0,13.0,0.0714,0.0121,0.0082
chr6_1204,1,5000,1131,2262,224,14.0,5.0,0.4737,0.1636,0.0957
chr6_1206,1,5000,2207,4414,605,24.0,9.0,0.4545,0.0691,0.0503
chr6_1207,1,5000,2500,5000,570,13.0,11.0,0.0833,0.0132,0.0076
chr6_120,1,5000,1267,2534,176,1.0,4.0,-0.6,-0.0789,-0.0441
chr6_1214,1,5000,2357,4713,431,11.0,8.0,0.1579,0.0244,0.016
chr6_1215,1,5000,2500,5000,450,6.0,4.0,0.2,0.0157,0.012
chr6_1216,1,5000,2500,5000,560,13.0,11.0,0.0833,0.0144,0.0092
chr6_1222,1,5000,2257,4513,484,13.0,7.0,0.3,0.0405,0.0242
chr6_1223,1,5000,2500,5000,502,6.0,6.0,0.0,0.0,0.0
chr6_1225,1,5000,2157,4313,489,18.0,12.0,0.2,0.0395,0.027
chr6_1228,1,5000,2236,4472,477,12.0,11.0,0.0435,0.0092,0.0049
chr6_1230,1,5000,2289,4578,480,27.0,6.0,0.6364,0.178,0.1
chr6_1234,1,5000,2179,4358,481,14.0,12.0,0.0769,0.0142,0.0089
chr6_1236,1,5000,1994,3987,378,11.0,7.0,0.2222,0.032,0.0226
chr6_1238,1,5000,2236,4472,392,24.0,7.0,0.5484,0.2024,0.1232
chr6_1241,1,5000,2050,4100,363,13.0,5.0,0.4444,0.0976,0.0526
chr6_1242,1,5000,2135,4269,507,20.0,5.0,0.6,0.1095,0.0682
chr6_1246,1,5000,2113,4226,431,27.0,6.0,0.6364,0.1694,0.1071
chr6_1249,1,5000,2118,4236,424,29.0,9.0,0.5263,0.1754,0.1124
chr6_1250,1,5000,1837,3674,360,18.0,10.0,0.2857,0.0714,0.046
chr6_1253,1,5000,2348,4695,442,31.0,3.0,0.8235,0.25,0.1474
chr6_1254,1,5000,1953,3905,367,24.0,6.0,0.6,0.2093,0.1169
chr6_1257,1,5000,2358,4716,425,30.0,8.0,0.5789,0.1679,0.1073
chr6_1261,1,5000,2390,4779,442,29.0,7.0,0.6111,0.2095,0.1341
chr6_1265,1,5000,2377,4754,434,36.0,10.0,0.5652,0.2281,0.1405
chr6_1266,1,5000,2382,4764,374,15.0,2.0,0.7647,0.1327,0.0739
chr6_1267,1,5000,2061,4121,572,29.0,12.0,0.4146,0.1232,0.0742
chr6_1269,1,5000,1743,3485,450,40.0,4.0,0.8182,0.3429,0.1837
chr6_1271,1,5000,2500,5000,509,29.0,10.0,0.4872,0.1557,0.0905
chr6_1272,1,5000,2255,4510,277,20.0,4.0,0.6667,0.1758,0.1203
chr6_1273,1,5000,2337,4673,530,34.0,4.0,0.7895,0.2362,0.1299
chr6_1275,1,5000,1834,3668,513,26.0,13.0,0.3333,0.1121,0.0667
chr6_1277,1,5000,2300,4599,430,25.0,6.0,0.6129,0.1743,0.1005
chr6_1278,1,5000,2500,5000,521,39.0,4.0,0.814,0.2672,0.1406
chr6_1279,1,5000,1725,3449,405,25.0,11.0,0.3889,0.1296,0.0773
chr6_1281,1,5000,2445,4889,401,22.0,8.0,0.4667,0.1373,0.0838
chr6_1282,1,5000,2478,4956,541,33.0,17.0,0.32,0.0994,0.0635
chr6_1287,1,5000,2240,4479,438,36.0,5.0,0.7561,0.246,0.1632
chr6_1295,1,5000,2237,4473,459,19.0,8.0,0.4074,0.0719,0.0493
chr6_1297,1,5000,2500,5000,512,12.0,21.0,-0.2727,-0.0616,-0.0378
chr6_1306,1,5000,2054,4107,422,14.0,3.0,0.6471,0.0853,0.0576
chr6_1309,1,5000,2500,5000,603,27.0,8.0,0.5429,0.1145,0.0745
chr6_1311,1,5000,2371,4741,636,27.0,19.0,0.1739,0.0468,0.0289
chr6_1312,1,5000,2315,4630,672,19.0,24.0,-0.1163,-0.0313,-0.019
chr6_1317,1,5000,1866,3731,302,19.0,2.0,0.8095,0.2125,0.1308
chr6_1329,1,5000,2307,4613,507,36.0,4.0,0.8,0.254,0.1584
chr6_1336,1,5000,2278,4555,541,20.0,16.0,0.1111,0.0253,0.0162
chr6_1337,1,5000,2326,4652,497,23.0,11.0,0.3529,0.0902,0.0588
chr6_1340,1,5000,2104,4207,435,19.0,11.0,0.2667,0.0635,0.0379
chr6_1341,1,5000,2453,4906,473,29.0,6.0,0.6571,0.1565,0.1
chr6_1344,1,5000,2275,4550,577,18.0,14.0,0.125,0.0303,0.0186
chr6_1346,1,5000,1583,3166,276,8.0,5.0,0.2308,0.0341,0.0207
chr6_1355,1,5000,2382,4763,483,11.0,14.0,-0.12,-0.0216,-0.0138
chr6_1356,1,5000,1891,3781,461,25.0,6.0,0.6129,0.1484,0.0936
chr6_1359,1,5000,2341,4682,442,34.0,2.0,0.8889,0.2406,0.1481
chr6_1364,1,5000,1505,3009,178,4.0,2.0,0.3333,0.05,0.0313
chr6_1366,1,5000,2205,4410,619,25.0,18.0,0.1628,0.0389,0.0244
chr6_1369,1,5000,2238,4475,428,35.0,9.0,0.5909,0.2241,0.1413
chr6_1371,1,5000,2174,4347,483,43.0,11.0,0.5926,0.2481,0.1429
chr6_1372,1,5000,2134,4268,471,19.0,6.0,0.52,0.1182,0.073
chr6_1373,1,5000,2500,5000,634,22.0,21.0,0.0233,0.0068,0.0043
chr6_1374,1,5000,2354,4708,392,19.0,6.0,0.52,0.1226,0.0798
chr6_1376,1,5000,2420,4840,664,26.0,11.0,0.4054,0.0765,0.0508
chr6_137,1,5000,2313,4625,436,8.0,8.0,0.0,0.0,0.0
chr6_1380,1,5000,2241,4482,379,10.0,6.0,0.25,0.0357,0.0244
chr6_1386,1,5000,2500,5000,503,18.0,8.0,0.3846,0.0709,0.05
chr6_1388,1,5000,2244,4487,362,6.0,6.0,0.0,0.0,0.0
chr6_1404,1,5000,2129,4258,366,12.0,5.0,0.4118,0.0745,0.0452
chr6_1406,1,5000,2376,4752,330,6.0,5.0,0.0909,0.0085,0.0061
chr6_1410,1,5000,2500,5000,519,4.0,8.0,-0.3333,-0.0296,-0.0177
chr6_1411,1,5000,1892,3784,432,13.0,10.0,0.1304,0.0268,0.0159
chr6_1412,1,5000,2377,4753,572,10.0,13.0,-0.1304,-0.0204,-0.0122
chr6_1418,1,5000,2200,4399,552,30.0,8.0,0.5789,0.1803,0.0995
chr6_1420,1,5000,1772,3544,293,15.0,3.0,0.6667,0.1579,0.0882
chr6_1421,1,5000,1841,3682,231,7.0,6.0,0.0769,0.02,0.0102
chr6_1422,1,5000,2235,4470,429,11.0,7.0,0.2222,0.0374,0.023
chr6_1426,1,5000,2500,5000,708,21.0,16.0,0.1351,0.0278,0.0166
chr6_1427,1,5000,2255,4509,491,14.0,12.0,0.0769,0.0145,0.01
chr6_1428,1,5000,2119,4238,330,12.0,14.0,-0.0769,-0.0196,-0.0122
chr6_1430,1,5000,2282,4563,296,10.0,6.0,0.25,0.0506,0.0303
chr6_1434,1,5000,2500,5000,582,12.0,8.0,0.2,0.0241,0.0155
chr6_1435,1,5000,1734,3467,474,3.0,8.0,-0.4545,-0.0459,-0.0292
chr6_1436,1,5000,2376,4752,633,15.0,11.0,0.1538,0.0258,0.0144
chr6_1438,1,5000,2280,4559,594,13.0,9.0,0.1818,0.026,0.0179
chr6_1439,1,5000,2215,4429,322,6.0,4.0,0.2,0.0267,0.0168
chr6_1441,1,5000,2230,4460,632,16.0,14.0,0.0667,0.0099,0.0063
chr6_1442,1,5000,2263,4525,487,5.0,6.0,-0.0909,-0.0067,-0.0044
chr6_1443,1,5000,1869,3737,290,5.0,7.0,-0.1667,-0.026,-0.019
chr6_1444,1,5000,2137,4273,503,13.0,7.0,0.3,0.0408,0.0259
chr6_1445,1,5000,1932,3863,421,14.0,13.0,0.037,0.0089,0.0051
chr6_1446,1,5000,1864,3727,326,9.0,4.0,0.3846,0.0556,0.0338
chr6_1458,1,5000,2500,5000,391,7.0,11.0,-0.2222,-0.0426,-0.023
chr6_1459,1,5000,2426,4852,523,14.0,7.0,0.3333,0.0449,0.0321
chr6_1462,1,5000,2058,4115,492,19.0,5.0,0.5833,0.1102,0.066
chr6_1467,1,5000,1809,3617,337,12.0,3.0,0.6,0.0865,0.0581
chr6_1470,1,5000,1994,3987,357,7.0,12.0,-0.2632,-0.051,-0.034
chr6_1471,1,5000,2040,4079,362,8.0,8.0,0.0,0.0,0.0
chr6_1474,1,5000,2086,4172,436,10.0,5.0,0.3333,0.0385,0.027
chr6_1475,1,5000,2348,4695,340,5.0,5.0,0.0,0.0,0.0
chr6_1480,1,5000,2318,4635,482,17.0,4.0,0.619,0.0833,0.0568
chr6_1491,1,5000,2153,4305,274,16.0,6.0,0.4545,0.122,0.0794
chr6_1493,1,5000,2112,4224,437,26.0,10.0,0.4444,0.1416,0.0865
chr6_1495,1,5000,1992,3983,468,18.0,11.0,0.2414,0.0737,0.0417
chr6_1498,1,5000,1618,3236,313,7.0,9.0,-0.125,-0.0241,-0.0153
chr6_149,1,5000,2318,4636,613,26.0,17.0,0.2093,0.0539,0.035
chr6_1500,1,5000,2397,4793,415,8.0,13.0,-0.2381,-0.0413,-0.027
chr6_1501,1,5000,1946,3891,443,20.0,8.0,0.4286,0.1081,0.0649
chr6_1503,1,5000,1987,3973,310,11.0,5.0,0.375,0.0698,0.0476
chr6_1504,1,5000,2345,4690,525,23.0,5.0,0.6429,0.1364,0.0826
chr6_1505,1,5000,2399,4797,542,16.0,14.0,0.0667,0.0155,0.0093
chr6_1507,1,5000,1306,2612,239,16.0,6.0,0.4545,0.1563,0.0826
chr6_1508,1,5000,1993,3986,329,21.0,8.0,0.4483,0.1548,0.097
chr6_1509,1,5000,863,1725,142,12.0,1.0,0.8462,0.3793,0.2075
chr6_1510,1,5000,1553,3105,316,19.0,7.0,0.4615,0.1348,0.0816
chr6_1514,1,5000,2226,4451,388,12.0,6.0,0.3333,0.0698,0.039
chr6_1520,1,5000,1767,3533,315,9.0,4.0,0.3846,0.0641,0.04
chr6_1523,1,5000,2258,4515,332,8.0,7.0,0.0667,0.011,0.0074
chr6_1525,1,5000,1388,2776,278,2.0,7.0,-0.5556,-0.0735,-0.0463
chr6_1532,1,5000,2351,4701,426,16.0,8.0,0.3333,0.065,0.0408
chr6_1533,1,5000,2500,5000,464,19.0,11.0,0.2667,0.0708,0.0402
chr6_1536,1,5000,2044,4087,430,9.0,8.0,0.0588,0.0093,0.0057
chr6_1539,1,5000,2138,4275,349,7.0,5.0,0.1667,0.0217,0.0142
chr6_1543,1,5000,2228,4456,403,12.0,5.0,0.4118,0.0778,0.0427
chr6_1544,1,5000,2278,4555,454,21.0,11.0,0.3125,0.0901,0.0535
chr6_1546,1,5000,2099,4198,433,11.0,13.0,-0.0833,-0.0172,-0.0097
chr6_1564,1,5000,1992,3984,349,18.0,10.0,0.2857,0.0889,0.0497
chr6_1566,1,5000,1573,3146,375,8.0,7.0,0.0667,0.0086,0.0056
chr6_1570,1,5000,2323,4645,478,24.0,6.0,0.6,0.1184,0.0786
chr6_1576,1,5000,2489,4977,450,55.0,4.0,0.8644,0.505,0.2642
chr6_1579,1,5000,1927,3854,389,21.0,9.0,0.4,0.093,0.0594
chr6_1583,1,5000,2500,5000,480,34.0,6.0,0.7,0.1972,0.1273
chr6_1587,1,5000,2169,4338,431,34.0,5.0,0.7436,0.2661,0.1368
chr6_1591,1,5000,2167,4334,502,25.0,12.0,0.3514,0.113,0.0681
chr6_1593,1,5000,2500,5000,397,11.0,6.0,0.2941,0.0526,0.0329
chr6_1594,1,5000,2172,4343,447,20.0,13.0,0.2121,0.0603,0.0332
chr6_1597,1,5000,2379,4758,451,13.0,11.0,0.0833,0.0155,0.0096
chr6_1605,1,5000,2063,4125,615,34.0,10.0,0.5455,0.16,0.0952
chr6_1609,1,5000,2065,4129,434,22.0,9.0,0.4194,0.1102,0.0637
chr6_1611,1,5000,866,1731,165,11.0,4.0,0.4667,0.1429,0.0986
chr6_1636,1,5000,985,1970,95,2.0,1.0,0.3333,0.0769,0.0435
chr6_163,1,5000,2323,4646,361,31.0,5.0,0.7222,0.2921,0.194
chr6_1645,1,5000,1685,3370,333,3.0,1.0,0.5,0.022,0.0155
chr6_164,1,5000,1801,3601,417,23.0,4.0,0.7037,0.1545,0.1
chr6_1653,1,5000,2151,4302,738,22.0,14.0,0.2222,0.0396,0.0273
chr6_1655,1,5000,1865,3730,404,9.0,11.0,-0.1,-0.0227,-0.0144
chr6_1659,1,5000,1111,2222,216,5.0,2.0,0.4286,0.0638,0.0462
chr6_1660,1,5000,1452,2903,287,5.0,7.0,-0.1667,-0.0282,-0.0179
chr6_1662,1,5000,1416,2831,281,4.0,12.0,-0.5,-0.1455,-0.093
chr6_1664,1,5000,2500,5000,411,8.0,9.0,-0.0588,-0.013,-0.0087
chr6_1673,1,5000,1550,3099,265,2.0,7.0,-0.5556,-0.0877,-0.0556
chr6_1676,1,5000,1324,2647,296,9.0,3.0,0.5,0.08,0.0458
chr6_1686,1,5000,1772,3544,277,16.0,3.0,0.6842,0.1646,0.1182
chr6_1688,1,5000,2373,4745,451,3.0,11.0,-0.5714,-0.0615,-0.0381
chr6_1693,1,5000,2270,4539,488,16.0,7.0,0.3913,0.0652,0.0405
chr6_1699,1,5000,2500,5000,509,21.0,13.0,0.2353,0.0513,0.0345
chr6_16,1,5000,1984,3968,422,7.0,7.0,0.0,0.0,0.0
chr6_1702,1,5000,2463,4926,518,15.0,8.0,0.3043,0.0511,0.0332
chr6_1710,1,5000,2315,4630,535,16.0,11.0,0.1852,0.0376,0.0236
chr6_1713,1,5000,1810,3619,316,9.0,5.0,0.2857,0.0482,0.0345
chr6_1728,1,5000,1806,3611,361,15.0,12.0,0.1111,0.0273,0.0153
chr6_1729,1,5000,978,1956,263,7.0,3.0,0.4,0.0471,0.0294
chr6_1732,1,5000,2500,5000,349,1.0,4.0,-0.6,-0.0294,-0.0203
chr6_1733,1,5000,2500,5000,348,7.0,1.0,0.75,0.0577,0.042
chr6_1734,1,5000,2376,4752,306,13.0,1.0,0.8571,0.1364,0.0882
chr6_1735,1,5000,1371,2741,239,4.0,7.0,-0.2727,-0.0429,-0.027
chr6_1745,1,5000,1761,3521,441,18.0,13.0,0.1613,0.0485,0.0282
chr6_1749,1,5000,2411,4821,323,23.0,8.0,0.4839,0.2174,0.1154
chr6_1750,1,5000,2175,4349,405,35.0,10.0,0.5556,0.2381,0.1366
chr6_1755,1,5000,2148,4295,461,25.0,12.0,0.3514,0.1161,0.0714
chr6_1763,1,5000,2344,4688,600,21.0,12.0,0.2727,0.0588,0.0336
chr6_1764,1,5000,2127,4254,499,21.0,10.0,0.3548,0.0932,0.0542
chr6_1768,1,5000,2318,4635,384,10.0,12.0,-0.0909,-0.0159,-0.0105
chr6_176,1,5000,2500,5000,598,40.0,13.0,0.5094,0.1929,0.1144
chr6_1776,1,5000,2500,5000,612,19.0,18.0,0.027,0.0063,0.0038
chr6_1777,1,5000,1816,3631,203,15.0,1.0,0.875,0.2692,0.1707
chr6_177,1,5000,2212,4423,508,26.0,11.0,0.4054,0.12,0.0682
chr6_1782,1,5000,2208,4416,409,27.0,10.0,0.4595,0.1635,0.0994
chr6_1785,1,5000,1755,3510,459,14.0,9.0,0.2174,0.0355,0.0219
chr6_1788,1,5000,2500,5000,634,26.0,11.0,0.4054,0.0685,0.0455
chr6_1789,1,5000,2288,4576,738,34.0,19.0,0.283,0.0732,0.0431
chr6_178,1,5000,2158,4315,449,14.0,6.0,0.4,0.0615,0.0435
chr6_1790,1,5000,2221,4441,364,14.0,1.0,0.8667,0.1083,0.0798
chr6_1797,1,5000,301,602,81,8.0,1.0,0.7778,0.2258,0.125
chr6_179,1,5000,2036,4071,405,26.0,4.0,0.7333,0.2,0.1215
chr6_1803,1,5000,2232,4464,432,13.0,7.0,0.3,0.0522,0.0359
chr6_1804,1,5000,1918,3835,331,12.0,9.0,0.1429,0.0366,0.0224
chr6_1806,1,5000,2500,5000,459,10.0,9.0,0.0526,0.0062,0.0041
chr6_1809,1,5000,2265,4530,441,15.0,9.0,0.25,0.0484,0.0299
chr6_180,1,5000,2500,5000,611,30.0,12.0,0.4286,0.1091,0.0667
chr6_1813,1,5000,1677,3353,374,11.0,12.0,-0.0435,-0.0098,-0.0066
chr6_1819,1,5000,1302,2604,234,12.0,5.0,0.4118,0.1,0.0565
chr6_1823,1,5000,2022,4044,472,19.0,5.0,0.5833,0.1007,0.0654
chr6_1824,1,5000,2362,4724,487,22.0,6.0,0.5714,0.1553,0.0833
chr6_1826,1,5000,2402,4803,568,25.0,12.0,0.3514,0.0833,0.0528
chr6_1828,1,5000,1756,3511,257,7.0,12.0,-0.2632,-0.0694,-0.04
chr6_1830,1,5000,1968,3936,383,19.0,12.0,0.2258,0.0609,0.0387
chr6_1831,1,5000,2152,4303,370,16.0,7.0,0.3913,0.1184,0.0559
chr6_1833,1,5000,2337,4673,449,10.0,7.0,0.1765,0.0283,0.0181
chr6_1839,1,5000,2305,4610,529,30.0,12.0,0.4286,0.1324,0.0735
chr6_1840,1,5000,2143,4285,403,15.0,7.0,0.3636,0.0784,0.0479
chr6_1843,1,5000,1903,3805,354,21.0,5.0,0.6154,0.1702,0.0952
chr6_1845,1,5000,1958,3915,351,23.0,12.0,0.3143,0.1134,0.0611
chr6_1848,1,5000,1251,2501,277,3.0,23.0,-0.7692,-0.2469,-0.1333
chr6_1859,1,5000,2500,5000,535,38.0,8.0,0.6522,0.1899,0.121
chr6_1865,1,5000,2500,5000,540,16.0,14.0,0.0667,0.0133,0.0083
chr6_1871,1,5000,2500,5000,561,29.0,11.0,0.45,0.1224,0.0766
chr6_1873,1,5000,2243,4486,433,25.0,7.0,0.5625,0.1488,0.0914
chr6_1878,1,5000,420,840,131,13.0,1.0,0.8571,0.3077,0.1905
chr6_1885,1,5000,1441,2882,378,22.0,5.0,0.6296,0.1868,0.1076
chr6_1888,1,5000,478,955,124,8.0,1.0,0.7778,0.2059,0.1373
chr6_188,1,5000,2500,5000,667,26.0,8.0,0.5294,0.1053,0.0606
chr6_1890,1,5000,2500,5000,491,12.0,4.0,0.5,0.0516,0.0356
chr6_1891,1,5000,2304,4608,272,13.0,11.0,0.0833,0.0253,0.015
chr6_1898,1,5000,2500,5000,626,19.0,7.0,0.4615,0.0714,0.0465
chr6_189,1,5000,1818,3636,477,6.0,7.0,-0.0769,-0.0087,-0.0057
chr6_1901,1,5000,1190,2379,279,12.0,4.0,0.5,0.0976,0.0661
chr6_190,1,5000,2075,4149,535,24.0,8.0,0.5,0.1081,0.0705
chr6_1911,1,5000,2500,5000,593,16.0,12.0,0.1429,0.0198,0.0141
chr6_1912,1,5000,2168,4336,402,19.0,8.0,0.4074,0.1,0.0611
chr6_1913,1,5000,2500,5000,698,35.0,16.0,0.3725,0.0974,0.0572
chr6_1914,1,5000,2354,4708,493,9.0,14.0,-0.2174,-0.0362,-0.0233
chr6_1920,1,5000,2101,4201,414,11.0,9.0,0.1,0.02,0.0117
chr6_1921,1,5000,2156,4311,468,21.0,8.0,0.4483,0.0861,0.0544
chr6_1929,1,5000,2374,4747,442,27.0,9.0,0.5,0.1417,0.0878
chr6_1933,1,5000,2354,4707,491,19.0,9.0,0.3571,0.0741,0.0429
chr6_1938,1,5000,2280,4560,273,13.0,5.0,0.4444,0.0976,0.0567
chr6_193,1,5000,2332,4664,547,26.0,12.0,0.3684,0.0927,0.0549
chr6_1942,1,5000,2206,4412,421,10.0,7.0,0.1765,0.0275,0.0167
chr6_1946,1,5000,2500,5000,373,28.0,6.0,0.6471,0.2316,0.1401
chr6_1948,1,5000,2478,4956,352,22.0,9.0,0.4194,0.1204,0.0783
chr6_1949,1,5000,2252,4504,499,16.0,5.0,0.5238,0.1158,0.0545
chr6_194,1,5000,1994,3988,439,18.0,10.0,0.2857,0.0684,0.0473
chr6_1951,1,5000,2338,4676,426,28.0,5.0,0.697,0.187,0.1162
chr6_1953,1,5000,2500,5000,436,22.0,4.0,0.6923,0.1463,0.0878
chr6_1955,1,5000,1511,3021,146,4.0,1.0,0.6,0.0638,0.0417
chr6_1957,1,5000,2190,4379,494,8.0,11.0,-0.1579,-0.0184,-0.0132
chr6_1958,1,5000,2014,4027,298,14.0,6.0,0.4,0.1333,0.08
chr6_1963,1,5000,1836,3672,303,6.0,5.0,0.0909,0.0096,0.0067
chr6_1966,1,5000,1692,3384,211,6.0,4.0,0.2,0.0345,0.022
chr6_1970,1,5000,2236,4471,365,14.0,9.0,0.2174,0.0625,0.0373
chr6_1979,1,5000,2167,4333,415,27.0,9.0,0.5,0.1593,0.1059
chr6_197,1,5000,1808,3616,356,11.0,11.0,0.0,0.0,0.0
chr6_1981,1,5000,2500,5000,498,19.0,6.0,0.52,0.1024,0.0628
chr6_1984,1,5000,2039,4077,377,6.0,9.0,-0.2,-0.0323,-0.02
chr6_1991,1,5000,2024,4047,428,3.0,9.0,-0.5,-0.055,-0.0382
chr6_1992,1,5000,2500,5000,370,9.0,4.0,0.3846,0.0476,0.0311
chr6_1996,1,5000,1558,3116,286,6.0,2.0,0.5,0.0533,0.036
chr6_1997,1,5000,1945,3889,377,11.0,5.0,0.375,0.055,0.037
chr6_2000,1,5000,1551,3102,218,4.0,4.0,0.0,0.0,0.0
chr6_2001,1,5000,2357,4713,463,20.0,4.0,0.6667,0.1185,0.0737
chr6_2008,1,5000,1406,2811,348,7.0,12.0,-0.2632,-0.0549,-0.0309
chr6_2009,1,5000,2336,4672,428,5.0,12.0,-0.4118,-0.0603,-0.0354
chr6_2010,1,5000,2226,4451,530,6.0,5.0,0.0909,0.0072,0.0048
chr6_2011,1,5000,2078,4156,414,6.0,6.0,0.0,0.0,0.0
chr6_2014,1,5000,2500,5000,426,19.0,7.0,0.4615,0.0952,0.0606
chr6_2019,1,5000,2173,4345,457,23.0,8.0,0.4839,0.1271,0.0815
chr6_201,1,5000,2277,4554,382,9.0,11.0,-0.1,-0.026,-0.0133
chr6_2023,1,5000,1770,3540,386,12.0,11.0,0.0435,0.0088,0.0056
chr6_2026,1,5000,2500,5000,436,12.0,8.0,0.2,0.0417,0.0248
chr6_2027,1,5000,2370,4739,517,12.0,12.0,0.0,0.0,0.0
chr6_2031,1,5000,2448,4895,495,40.0,4.0,0.8182,0.2707,0.1636
chr6_2036,1,5000,1356,2712,325,18.0,3.0,0.7143,0.1456,0.0904
chr6_203,1,5000,2373,4746,472,32.0,13.0,0.4222,0.1919,0.1098
chr6_2049,1,5000,2056,4112,464,12.0,6.0,0.3333,0.0645,0.0364
chr6_2050,1,5000,2357,4713,413,17.0,3.0,0.7,0.1414,0.087
chr6_2051,1,5000,2355,4710,476,21.0,3.0,0.75,0.1475,0.0853
chr6_2059,1,5000,2500,5000,653,25.0,10.0,0.4286,0.0877,0.0581
chr6_2063,1,5000,2231,4461,486,31.0,10.0,0.5122,0.1329,0.0864
chr6_2064,1,5000,2229,4457,287,15.0,8.0,0.3043,0.0805,0.0543
chr6_2065,1,5000,1563,3125,364,19.0,8.0,0.4074,0.1048,0.0595
chr6_2068,1,5000,2390,4779,618,47.0,9.0,0.6786,0.2695,0.1456
chr6_2071,1,5000,2128,4256,373,17.0,4.0,0.619,0.1781,0.0977
chr6_2073,1,5000,2248,4495,368,12.0,9.0,0.1429,0.0231,0.0166
chr6_2075,1,5000,2249,4497,482,25.0,10.0,0.4286,0.1111,0.0694
chr6_2077,1,5000,1980,3959,465,21.0,9.0,0.4,0.1026,0.0615
chr6_2078,1,5000,2500,5000,617,37.0,8.0,0.6444,0.1824,0.0983
chr6_207,1,5000,1439,2877,437,13.0,12.0,0.04,0.0081,0.005
chr6_2080,1,5000,2126,4252,470,31.0,4.0,0.7714,0.2231,0.1324
chr6_2081,1,5000,2374,4748,536,12.0,13.0,-0.04,-0.0086,-0.0043
chr6_2084,1,5000,2032,4063,441,11.0,9.0,0.1,0.0174,0.0125
chr6_2085,1,5000,2077,4153,540,7.0,14.0,-0.3333,-0.0435,-0.03
chr6_2086,1,5000,2345,4689,457,9.0,7.0,0.125,0.0165,0.0105
chr6_2087,1,5000,2378,4755,434,10.0,14.0,-0.1667,-0.037,-0.0222
chr6_2089,1,5000,1946,3891,281,21.0,7.0,0.5,0.1972,0.1217
chr6_2092,1,5000,1791,3582,307,9.0,7.0,0.125,0.0233,0.014
chr6_2094,1,5000,2126,4252,404,6.0,5.0,0.0909,0.0098,0.0061
chr6_2095,1,5000,1959,3918,388,10.0,9.0,0.0526,0.0094,0.0065
chr6_2098,1,5000,2295,4590,513,14.0,9.0,0.2174,0.0357,0.0224
chr6_2101,1,5000,2080,4159,547,12.0,9.0,0.1429,0.0208,0.0137
chr6_2103,1,5000,897,1794,212,6.0,4.0,0.2,0.0385,0.0267
chr6_2105,1,5000,2355,4709,634,18.0,16.0,0.0588,0.0121,0.0076
chr6_2107,1,5000,2254,4508,464,11.0,12.0,-0.0435,-0.009,-0.0052
